CodDepto,Departamento,CodMunicipio,Municipio,IDRegimen,Año,Mes,NumPersonas
68,SANTANDER,68167,CHARALÁ,C,2022,4,2107
25,CUNDINAMARCA,25851,UTICA,E,2022,4,47
86,PUTUMAYO,86569,PUERTO CAICEDO,S,2022,4,11337
25,CUNDINAMARCA,25592,QUEBRADANEGRA,C,2022,4,399
91,AMAZONAS,91530,PUERTO ALEGRÍA (CD.),E,2022,4,3
15,BOYACA,15491,NOBSA,C,2022,4,3500
17,CALDAS,17665,SAN JOSÉ DE FRAGUA,C,2022,4,833
68,SANTANDER,68020,ALBANIA,E,2022,4,81
27,CHOCO,27745,SIPÍ,S,2022,4,3208
15,BOYACA,15022,ALMEIDA,E,2022,4,13
73,TOLIMA,73268,ESPINAL,C,2022,4,33892
17,CALDAS,17541,PENSILVANIA,S,2022,4,13185
73,TOLIMA,73861,VENADILLO,C,2022,4,2960
86,PUTUMAYO,86001,MOCOA,C,2022,4,16367
50,META,50318,GUAMAL,E,2022,4,190
52,NARINO,52694,SAN PEDRO DE CARTAGO,C,2022,4,366
05,ANTIOQUIA,05129,CALDAS,E,2022,4,654
25,CUNDINAMARCA,25878,VIOTÁ,C,2022,4,1755
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,S,2022,4,19206
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,S,2022,4,12362
85,CASANARE,85230,OROCUÉ,S,2022,4,7889
41,HUILA,41770,SUAZA,E,2022,4,291
47,MAGDALENA,47745,SITIONUEVO,C,2022,4,790
13,BOLIVAR,13188,CICUCO,E,2022,4,230
63,QUINDIO,63302,GÉNOVA,C,2022,4,1197
05,ANTIOQUIA,05679,SANTA BÁRBARA,S,2022,4,12616
25,CUNDINAMARCA,25175,CHÍA,S,2022,4,21149
68,SANTANDER,68500,OIBA,S,2022,4,6998
25,CUNDINAMARCA,25777,SUPATÁ,C,2022,4,531
05,ANTIOQUIA,05790,TARAZÁ,C,2022,4,2110
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,E,2022,4,55
85,CASANARE,85010,AGUAZUL,S,2022,4,20395
23,CORDOBA,23574,PUERTO ESCONDIDO,S,2022,4,19348
15,BOYACA,15106,BRICEÑO,S,2022,4,1762
20,CESAR,20295,GAMARRA,S,2022,4,10493
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,C,2022,4,645
15,BOYACA,15810,TIPACOQUE,C,2022,4,295
05,ANTIOQUIA,05042,SANTAFÉ DE ANTIOQUIA,E,2022,4,523
68,SANTANDER,68266,ENCISO,S,2022,4,2635
54,NORTE DE SANTANDER,54480,MUTISCUA,E,2022,4,63
68,SANTANDER,68368,JESÚS MARÍA,E,2022,4,63
86,PUTUMAYO,86320,ORITO,E,2022,4,1566
54,NORTE DE SANTANDER,54245,EL CARMEN,S,2022,4,12202
19,CAUCA,19450,MERCADERES,E,2022,4,305
63,QUINDIO,63001,ARMENIA,C,2022,4,240137
68,SANTANDER,68686,SAN MIGUEL,I,2022,4,301
05,ANTIOQUIA,05842,URAMITA,E,2022,4,107
54,NORTE DE SANTANDER,54174,CHITAGÁ,S,2022,4,10247
91,AMAZONAS,91460,MIRITI-PARANÁ (CD.),C,2022,4,17
52,NARINO,52317,GUACHUCAL,C,2022,4,1526
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,S,2022,4,1972
68,SANTANDER,68092,BETULIA,C,2022,4,645
25,CUNDINAMARCA,25769,SUBACHOQUE,C,2022,4,6524
50,META,50577,PUERTO LLERAS,E,2022,4,65
52,NARINO,52788,TANGUA,S,2022,4,7849
05,ANTIOQUIA,05091,BETANIA,C,2022,4,950
05,ANTIOQUIA,05250,EL BAGRE,E,2022,4,721
08,ATLANTICO,08520,PALMAR DE VARELA,C,2022,4,2762
05,ANTIOQUIA,05051,ARBOLETES,I,2022,4,226
73,TOLIMA,73483,NATAGAIMA,E,2022,4,378
15,BOYACA,15367,JENESANO,C,2022,4,518
97,VAUPES,97161,CARURÚ,S,2022,4,2082
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,S,2022,4,94660
05,ANTIOQUIA,05240,EBÉJICO,S,2022,4,6669
73,TOLIMA,73352,ICONONZO,E,2022,4,336
52,NARINO,52687,SAN LORENZO,C,2022,4,609
68,SANTANDER,68077,BARBOSA,S,2022,4,16483
20,CESAR,20570,PUEBLO BELLO,E,2022,4,275
52,NARINO,52678,SAMANIEGO,E,2022,4,598
27,CHOCO,27245,EL CARMEN DE ATRATO,S,2022,4,5591
15,BOYACA,15572,PUERTO BOYACÁ,C,2022,4,19524
68,SANTANDER,68276,FLORIDABLANCA,S,2022,4,88513
25,CUNDINAMARCA,25483,NARIÑO,E,2022,4,11
13,BOLIVAR,13810,TIQUISIO,S,2022,4,20308
05,ANTIOQUIA,05368,JERICÓ,S,2022,4,6303
44,LA GUAJIRA,44001,RIOHACHA,C,2022,4,66017
05,ANTIOQUIA,05113,BURITICÁ,E,2022,4,122
54,NORTE DE SANTANDER,54377,LABATECA,E,2022,4,93
23,CORDOBA,23570,PUEBLO NUEVO,C,2022,4,3526
73,TOLIMA,73236,DOLORES,S,2022,4,6520
41,HUILA,41791,TARQUI,C,2022,4,1372
05,ANTIOQUIA,05001,MEDELLÍN,C,2022,4,2165129
15,BOYACA,15466,MONGUÍ,E,2022,4,38
17,CALDAS,17616,RISARALDA,C,2022,4,2019
73,TOLIMA,73870,VILLAHERMOSA,E,2022,4,170
73,TOLIMA,73873,VILLARRICA,E,2022,4,92
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,C,2022,4,13114
97,VAUPES,97511,PACOA (CD.),C,2022,4,3
15,BOYACA,15600,RÁQUIRA,S,2022,4,4481
13,BOLIVAR,13894,ZAMBRANO,E,2022,4,177
05,ANTIOQUIA,05209,CONCORDIA,S,2022,4,13288
85,CASANARE,85250,PAZ DE ARIPORO,C,2022,4,6169
68,SANTANDER,68318,GUACA,E,2022,4,165
13,BOLIVAR,13473,MORALES,S,2022,4,12744
88,SAN ANDRES,88564,PROVIDENCIA,S,2022,4,1000
25,CUNDINAMARCA,25653,SAN CAYETANO,S,2022,4,3129
18,CAQUETA,18205,CURILLO,E,2022,4,227
19,CAUCA,19290,FLORENCIA,E,2022,4,112
20,CESAR,20750,SAN DIEGO,E,2022,4,262
15,BOYACA,15218,COVARACHÍA,E,2022,4,8
13,BOLIVAR,13160,CANTAGALLO,E,2022,4,232
19,CAUCA,19821,TORIBIO,E,2022,4,298
68,SANTANDER,68121,CABRERA,S,2022,4,1247
15,BOYACA,15835,TURMEQUÉ,S,2022,4,4593
68,SANTANDER,68385,LANDÁZURI,C,2022,4,1378
15,BOYACA,15238,DUITAMA,E,2022,4,3887
15,BOYACA,15272,FIRAVITOBA,S,2022,4,3106
27,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),S,2022,4,21040
25,CUNDINAMARCA,25377,LA CALERA,E,2022,4,199
18,CAQUETA,18479,MORELIA,C,2022,4,304
70,SUCRE,70823,TOLUVIEJO,C,2022,4,1585
15,BOYACA,15533,PAYA,C,2022,4,134
15,BOYACA,15753,SOATÁ,C,2022,4,3198
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),C,2022,4,494
05,ANTIOQUIA,05659,SAN JUAN DE URABÁ,S,2022,4,20464
05,ANTIOQUIA,05490,NECOCLÍ,C,2022,4,5801
25,CUNDINAMARCA,25372,JUNÍN,C,2022,4,503
25,CUNDINAMARCA,25649,SAN BERNARDO,E,2022,4,142
52,NARINO,52520,FRANCISCO PIZARRO,I,2022,4,797
20,CESAR,20770,SAN MARTÍN,C,2022,4,6786
19,CAUCA,19290,FLORENCIA,C,2022,4,293
47,MAGDALENA,47170,CHIVOLO,C,2022,4,932
27,CHOCO,27495,NUQUÍ,E,2022,4,174
18,CAQUETA,18460,MILÁN,S,2022,4,7348
68,SANTANDER,68444,MATANZA,E,2022,4,93
08,ATLANTICO,08436,MANATÍ,S,2022,4,17059
91,AMAZONAS,91530,PUERTO ALEGRÍA (CD.),C,2022,4,6
70,SUCRE,70713,SAN ONOFRE,C,2022,4,3569
44,LA GUAJIRA,44098,DISTRACCIÓN,E,2022,4,147
50,META,50287,FUENTE DE ORO,S,2022,4,9362
47,MAGDALENA,47053,ARACATACA,E,2022,4,616
13,BOLIVAR,13212,CÓRDOBA,E,2022,4,203
13,BOLIVAR,13650,SAN FERNANDO,E,2022,4,132
15,BOYACA,15879,VIRACACHÁ,S,2022,4,2027
91,AMAZONAS,91798,TARAPACÁ (CD.),E,2022,4,28
18,CAQUETA,18753,SAN VICENTE DEL CAGUÁN,E,2022,4,1438
41,HUILA,41357,IQUIRA,E,2022,4,153
05,ANTIOQUIA,05086,BELMIRA,C,2022,4,1192
50,META,50350,LA MACARENA,C,2022,4,771
54,NORTE DE SANTANDER,54250,EL TARRA,S,2022,4,21544
05,ANTIOQUIA,05607,RETIRO,E,2022,4,178
76,VALLE,76243,EL ÁGUILA,C,2022,4,738
05,ANTIOQUIA,05031,AMALFI,E,2022,4,438
41,HUILA,41518,PAICOL,E,2022,4,83
05,ANTIOQUIA,05264,ENTRERRÍOS,S,2022,4,2617
25,CUNDINAMARCA,25001,AGUA DE DIOS,E,2022,4,779
15,BOYACA,15407,VILLA DE LEIVA,S,2022,4,8212
76,VALLE,76054,ARGELIA,E,2022,4,78
20,CESAR,20060,BOSCONIA,E,2022,4,593
73,TOLIMA,73168,CHAPARRAL,E,2022,4,1224
41,HUILA,41615,RIVERA,C,2022,4,3352
76,VALLE,76890,YOTOCO,E,2022,4,63
15,BOYACA,15322,GUATEQUE,E,2022,4,465
05,ANTIOQUIA,05697,EL SANTUARIO,C,2022,4,14980
20,CESAR,20383,LA GLORIA,E,2022,4,250
76,VALLE,76520,PALMIRA,E,2022,4,4856
54,NORTE DE SANTANDER,54377,LABATECA,C,2022,4,454
25,CUNDINAMARCA,25258,EL PEÑÓN,C,2022,4,468
15,BOYACA,15276,FLORESTA,S,2022,4,2391
08,ATLANTICO,08433,MALAMBO,C,2022,4,21959
15,BOYACA,15798,TENZA,E,2022,4,20
85,CASANARE,85410,TAURAMENA,E,2022,4,382
76,VALLE,76364,JAMUNDÍ,S,2022,4,57586
19,CAUCA,19075,BALBOA,S,2022,4,20396
05,ANTIOQUIA,05376,LA CEJA,S,2022,4,13229
23,CORDOBA,23300,COTORRA,C,2022,4,1306
68,SANTANDER,68522,PALMAR,C,2022,4,231
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,E,2022,4,1033
13,BOLIVAR,13667,SAN MARTÍN DE LOBA,C,2022,4,930
73,TOLIMA,73483,NATAGAIMA,S,2022,4,11886
41,HUILA,41378,LA ARGENTINA,C,2022,4,886
19,CAUCA,19760,SOTARÁ,C,2022,4,535
25,CUNDINAMARCA,25312,GRANADA,E,2022,4,2
25,CUNDINAMARCA,25019,ALBÁN,S,2022,4,2316
19,CAUCA,19364,JAMBALÓ,C,2022,4,675
68,SANTANDER,68705,SANTA BÁRBARA,S,2022,4,1438
25,CUNDINAMARCA,25851,UTICA,C,2022,4,508
54,NORTE DE SANTANDER,54001,CÚCUTA,S,2022,4,506229
15,BOYACA,15500,OICATÁ,C,2022,4,402
41,HUILA,41006,ACEVEDO,S,2022,4,29841
52,NARINO,52354,IMUÉS,C,2022,4,549
25,CUNDINAMARCA,25592,QUEBRADANEGRA,E,2022,4,26
15,BOYACA,15804,TIBANÁ,C,2022,4,487
41,HUILA,41306,GIGANTE,S,2022,4,18372
47,MAGDALENA,47245,EL BANCO,C,2022,4,7974
68,SANTANDER,68573,PUERTO PARRA,S,2022,4,3960
81,ARAUCA,81300,FORTUL,C,2022,4,1987
73,TOLIMA,73461,MURILLO,C,2022,4,347
25,CUNDINAMARCA,25718,SASAIMA,E,2022,4,80
23,CORDOBA,23500,MOÑITOS,C,2022,4,1532
20,CESAR,20045,BECERRIL,C,2022,4,1495
17,CALDAS,17001,MANIZALES,S,2022,4,90032
08,ATLANTICO,08606,REPELÓN,E,2022,4,364
18,CAQUETA,18247,EL DONCELLO,E,2022,4,604
54,NORTE DE SANTANDER,54344,HACARÍ,C,2022,4,251
05,ANTIOQUIA,05125,CAICEDO,S,2022,4,6856
05,ANTIOQUIA,05761,SOPETRÁN,S,2022,4,8020
52,NARINO,52215,CÓRDOBA,S,2022,4,13436
20,CESAR,20238,EL COPEY,E,2022,4,535
76,VALLE,76041,ANSERMANUEVO,S,2022,4,11951
94,GUAINIA,94663,MAPIRIPANA (CD.),C,2022,4,1
68,SANTANDER,68686,SAN MIGUEL,E,2022,4,61
23,CORDOBA,23162,CERETÉ,C,2022,4,26226
13,BOLIVAR,13620,SAN CRISTÓBAL,E,2022,4,89
54,NORTE DE SANTANDER,54313,GRAMALOTE,C,2022,4,572
52,NARINO,52001,PASTO,C,2022,4,181655
54,NORTE DE SANTANDER,54418,LOURDES,E,2022,4,55
15,BOYACA,15248,EL ESPINO,S,2022,4,1850
15,BOYACA,15763,SOTAQUIRÁ,E,2022,4,29
05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,S,2022,4,16310
15,BOYACA,15837,TUTA,E,2022,4,41
41,HUILA,41518,PAICOL,S,2022,4,4138
05,ANTIOQUIA,05789,TÁMESIS,E,2022,4,297
47,MAGDALENA,47053,ARACATACA,S,2022,4,24922
25,CUNDINAMARCA,25530,PARATEBUENO,E,2022,4,144
15,BOYACA,15131,CALDAS,S,2022,4,2124
68,SANTANDER,68547,PIEDECUESTA,C,2022,4,79896
25,CUNDINAMARCA,25200,COGUA,S,2022,4,4654
17,CALDAS,17665,SAN JOSÉ DE FRAGUA,S,2022,4,3286
15,BOYACA,15798,TENZA,C,2022,4,587
25,CUNDINAMARCA,25290,FUSAGASUGÁ,C,2022,4,94321
44,LA GUAJIRA,44874,VILLANUEVA,C,2022,4,3751
27,CHOCO,27495,NUQUÍ,S,2022,4,6885
76,VALLE,76520,PALMIRA,S,2022,4,130217
15,BOYACA,15599,RAMIRIQUÍ,S,2022,4,7143
68,SANTANDER,68498,OCAMONTE,S,2022,4,3555
54,NORTE DE SANTANDER,54670,SAN CALIXTO,S,2022,4,9999
05,ANTIOQUIA,05411,LIBORINA,S,2022,4,7321
15,BOYACA,15681,SAN PABLO DE BORBUR,E,2022,4,63
05,ANTIOQUIA,05856,VALPARAÍSO,C,2022,4,1741
15,BOYACA,15377,LABRANZAGRANDE,C,2022,4,420
94,GUAINIA,94886,CACAHUAL (CD.),S,2022,4,458
13,BOLIVAR,13873,VILLANUEVA,C,2022,4,1514
13,BOLIVAR,13647,SAN ESTANISLAO,E,2022,4,301
05,ANTIOQUIA,05212,COPACABANA,S,2022,4,18156
41,HUILA,41797,TESALIA,S,2022,4,7087
20,CESAR,20013,AGUSTÍN CODAZZI,C,2022,4,14670
63,QUINDIO,63190,CIRCASIA,S,2022,4,13616
54,NORTE DE SANTANDER,54418,LOURDES,S,2022,4,3114
70,SUCRE,70265,GUARANDA,S,2022,4,17057
99,VICHADA,99001,PUERTO CARREÑO,S,2022,4,16899
54,NORTE DE SANTANDER,54405,LOS PATIOS,C,2022,4,21940
73,TOLIMA,73055,ARMERO (GUAYABAL),E,2022,4,150
63,QUINDIO,63212,CÓRDOBA,E,2022,4,40
66,RISARALDA,66400,LA VIRGINIA,S,2022,4,18528
81,ARAUCA,81001,ARAUCA,C,2022,4,29307
25,CUNDINAMARCA,25486,NEMOCÓN,C,2022,4,7074
73,TOLIMA,73686,SANTA ISABEL,E,2022,4,139
47,MAGDALENA,47980,ZONA BANANERA,S,2022,4,37367
44,LA GUAJIRA,44090,DIBULLA,E,2022,4,401
23,CORDOBA,23350,LA APARTADA,C,2022,4,1064
15,BOYACA,15368,JERICÓ,C,2022,4,739
25,CUNDINAMARCA,25001,AGUA DE DIOS,C,2022,4,4529
08,ATLANTICO,08137,CAMPO DE LA CRUZ,C,2022,4,1822
15,BOYACA,15762,SORA,E,2022,4,15
20,CESAR,20710,SAN ALBERTO,S,2022,4,15667
05,ANTIOQUIA,05887,YARUMAL,S,2022,4,26339
54,NORTE DE SANTANDER,54720,SARDINATA,C,2022,4,3065
54,NORTE DE SANTANDER,54001,CÚCUTA,E,2022,4,16713
25,CUNDINAMARCA,25258,EL PEÑÓN,I,2022,4,179
25,CUNDINAMARCA,25372,JUNÍN,E,2022,4,117
15,BOYACA,15696,SANTA SOFÍA,C,2022,4,241
05,ANTIOQUIA,05467,MONTEBELLO,E,2022,4,100
50,META,50251,EL CASTILLO,E,2022,4,36
76,VALLE,76306,GINEBRA,C,2022,4,7847
17,CALDAS,17174,CHINCHINÁ,S,2022,4,27388
17,CALDAS,17444,MARQUETALIA,S,2022,4,10139
25,CUNDINAMARCA,25599,APULO (RAFAEL REYES),E,2022,4,39
05,ANTIOQUIA,05045,APARTADÓ,S,2022,4,60686
52,NARINO,52233,CUMBITARA,C,2022,4,307
19,CAUCA,19693,SAN SEBASTIÁN,E,2022,4,140
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,E,2022,4,150
52,NARINO,52378,LA CRUZ,S,2022,4,14105
05,ANTIOQUIA,05647,SAN ANDRÉS,C,2022,4,1521
20,CESAR,20550,PELAYA,S,2022,4,17615
17,CALDAS,17513,PÁCORA,E,2022,4,371
91,AMAZONAS,91540,PUERTO NARIÑO,C,2022,4,799
68,SANTANDER,68092,BETULIA,E,2022,4,104
05,ANTIOQUIA,05649,SAN CARLOS,C,2022,4,2453
52,NARINO,52418,LOS ANDES,E,2022,4,175
23,CORDOBA,23586,PURÍSIMA,C,2022,4,1172
25,CUNDINAMARCA,25862,VERGARA,S,2022,4,5218
68,SANTANDER,68370,JORDÁN,S,2022,4,1125
25,CUNDINAMARCA,25120,CABRERA,C,2022,4,261
25,CUNDINAMARCA,25649,SAN BERNARDO,S,2022,4,5699
23,CORDOBA,23168,CHIMÁ,S,2022,4,11789
15,BOYACA,15761,SOMONDOCO,E,2022,4,31
52,NARINO,52885,YACUANQUER,S,2022,4,8285
05,ANTIOQUIA,05190,CISNEROS,S,2022,4,6426
54,NORTE DE SANTANDER,54398,LA PLAYA,C,2022,4,236
05,ANTIOQUIA,05885,YALÍ,E,2022,4,108
47,MAGDALENA,47001,SANTA MARTA,S,2022,4,301076
08,ATLANTICO,08832,TUBARÁ,S,2022,4,7741
68,SANTANDER,68464,MOGOTES,E,2022,4,235
85,CASANARE,85001,YOPAL,E,2022,4,5816
52,NARINO,52110,BUESACO,E,2022,4,194
54,NORTE DE SANTANDER,54520,PAMPLONITA,E,2022,4,76
15,BOYACA,15763,SOTAQUIRÁ,S,2022,4,4088
05,ANTIOQUIA,05147,CAREPA,E,2022,4,533
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,S,2022,4,31616
76,VALLE,76563,PRADERA,E,2022,4,428
27,CHOCO,27073,BAGADÓ,E,2022,4,179
15,BOYACA,15109,BUENAVISTA,E,2022,4,33
47,MAGDALENA,47570,PUEBLOVIEJO,C,2022,4,938
76,VALLE,76834,TULUÁ,C,2022,4,114416
15,BOYACA,15839,TUTAZÁ,S,2022,4,1485
25,CUNDINAMARCA,25095,BITUIMA,E,2022,4,21
25,CUNDINAMARCA,25279,FÓMEQUE,E,2022,4,192
41,HUILA,41548,PITAL,C,2022,4,859
25,CUNDINAMARCA,25781,SUTATAUSA,S,2022,4,1456
52,NARINO,52520,FRANCISCO PIZARRO,S,2022,4,6322
25,CUNDINAMARCA,25407,LENGUAZAQUE,C,2022,4,3706
68,SANTANDER,68176,CHIMA,S,2022,4,1893
41,HUILA,41530,PALESTINA,E,2022,4,109
73,TOLIMA,73563,PRADO,C,2022,4,1165
76,VALLE,76036,ANDALUCÍA,S,2022,4,9672
52,NARINO,52685,SAN BERNARDO,E,2022,4,97
66,RISARALDA,66440,MARSELLA,E,2022,4,281
17,CALDAS,17433,MANZANARES,S,2022,4,12759
18,CAQUETA,18150,CARTAGENA DEL CHAIRÁ,C,2022,4,1652
05,ANTIOQUIA,05134,CAMPAMENTO,S,2022,4,6301
73,TOLIMA,73555,PLANADAS,S,2022,4,28442
76,VALLE,76895,ZARZAL,S,2022,4,21726
68,SANTANDER,68324,GUAVATÁ,C,2022,4,339
18,CAQUETA,18094,BELÉN DE LOS ANDAQUÍES,E,2022,4,321
76,VALLE,76100,BOLÍVAR,S,2022,4,9260
08,ATLANTICO,08634,SABANAGRANDE,E,2022,4,123
05,ANTIOQUIA,05658,SAN JOSÉ DE LA MONTAÑA,S,2022,4,1816
17,CALDAS,17873,VILLAMARÍA,S,2022,4,12332
68,SANTANDER,68547,PIEDECUESTA,E,2022,4,2302
73,TOLIMA,73024,ALPUJARRA,S,2022,4,2916
27,CHOCO,27430,MEDIO BAUDÓ (BOCA DE PEPE),C,2022,4,355
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,C,2022,4,588
52,NARINO,52540,POLICARPA,E,2022,4,154
27,CHOCO,27800,UNGUÍA,C,2022,4,220
15,BOYACA,15185,CHITARAQUE,C,2022,4,291
73,TOLIMA,73616,RIOBLANCO,E,2022,4,438
15,BOYACA,15667,SAN LUIS DE GACENO,C,2022,4,460
13,BOLIVAR,13688,SANTA ROSA DEL SUR,S,2022,4,35876
54,NORTE DE SANTANDER,54001,CÚCUTA,C,2022,4,352613
76,VALLE,76622,ROLDANILLO,E,2022,4,1126
54,NORTE DE SANTANDER,54810,TIBÚ,C,2022,4,7777
70,SUCRE,70708,SAN MARCOS,E,2022,4,1128
18,CAQUETA,18029,ALBANIA,S,2022,4,3971
23,CORDOBA,23686,SAN PELAYO,S,2022,4,33424
17,CALDAS,17001,MANIZALES,C,2022,4,343084
19,CAUCA,19050,ARGELIA,E,2022,4,343
25,CUNDINAMARCA,25269,FACATATIVA,E,2022,4,2549
23,CORDOBA,23660,SAHAGÚN,E,2022,4,3781
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,C,2022,4,21905
15,BOYACA,15204,COMBITA,S,2022,4,6347
08,ATLANTICO,08849,USIACURÍ,S,2022,4,6548
27,CHOCO,27413,LLORÓ,S,2022,4,9586
23,CORDOBA,23586,PURÍSIMA,E,2022,4,222
17,CALDAS,17653,SALAMINA,E,2022,4,406
47,MAGDALENA,47798,TENERIFE,C,2022,4,614
25,CUNDINAMARCA,25745,SIMIJACA,C,2022,4,1637
05,ANTIOQUIA,05308,GIRARDOTA,C,2022,4,37409
50,META,50683,SAN JUAN DE ARAMA,E,2022,4,37
50,META,50287,FUENTE DE ORO,C,2022,4,1220
68,SANTANDER,68327,GUEPSA,S,2022,4,3180
15,BOYACA,15276,FLORESTA,C,2022,4,433
05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,C,2022,4,35869
52,NARINO,52215,CÓRDOBA,C,2022,4,577
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,C,2022,4,5211
05,ANTIOQUIA,05138,CAÑASGORDAS,C,2022,4,2825
15,BOYACA,15172,CHINAVITA,S,2022,4,2128
15,BOYACA,15236,CHIVOR,E,2022,4,20
13,BOLIVAR,13647,SAN ESTANISLAO,S,2022,4,15139
76,VALLE,76041,ANSERMANUEVO,C,2022,4,4060
05,ANTIOQUIA,05036,ANGELÓPOLIS,C,2022,4,1533
15,BOYACA,15761,SOMONDOCO,C,2022,4,161
68,SANTANDER,68872,VILLANUEVA,E,2022,4,138
50,META,50226,CUMARAL,E,2022,4,246
05,ANTIOQUIA,05147,CAREPA,C,2022,4,27945
20,CESAR,20621,ROBLES (LA PAZ),C,2022,4,1483
50,META,50350,LA MACARENA,S,2022,4,10069
05,ANTIOQUIA,05576,PUEBLORRICO,C,2022,4,1216
63,QUINDIO,63212,CÓRDOBA,C,2022,4,957
76,VALLE,76130,CANDELARIA,E,2022,4,337
05,ANTIOQUIA,05483,NARIÑO,S,2022,4,8063
13,BOLIVAR,13683,SANTA ROSA,E,2022,4,56
23,CORDOBA,23815,TUCHÍN,E,2022,4,17
27,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),C,2022,4,534
15,BOYACA,15764,SORACÁ,S,2022,4,4531
08,ATLANTICO,08436,MANATÍ,C,2022,4,1236
05,ANTIOQUIA,05400,LA UNIÓN,S,2022,4,9320
23,CORDOBA,23670,SAN ANDRÉS DE SOTAVENTO,S,2022,4,37578
05,ANTIOQUIA,05604,REMEDIOS,S,2022,4,21432
68,SANTANDER,68524,PALMAS DEL SOCORRO,S,2022,4,1688
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,C,2022,4,375
47,MAGDALENA,47030,ALGARROBO,C,2022,4,5224
85,CASANARE,85001,YOPAL,S,2022,4,83592
68,SANTANDER,68406,LEBRIJA,C,2022,4,15152
15,BOYACA,15176,CHIQUINQUIRÁ,E,2022,4,2000
05,ANTIOQUIA,05150,CAROLINA,E,2022,4,129
50,META,50245,EL CALVARIO,E,2022,4,67
44,LA GUAJIRA,44560,MANAURE,E,2022,4,817
52,NARINO,52612,RICAURTE,E,2022,4,428
20,CESAR,20443,MANAURE BALCÓN DEL CESAR,E,2022,4,256
15,BOYACA,15362,IZA,C,2022,4,481
76,VALLE,76403,LA VICTORIA,S,2022,4,7193
50,META,50568,PUERTO GAITÁN,S,2022,4,33541
50,META,50223,CUBARRAL,S,2022,4,4033
05,ANTIOQUIA,05376,LA CEJA,C,2022,4,63417
25,CUNDINAMARCA,25386,LA MESA,C,2022,4,20553
25,CUNDINAMARCA,25875,VILLETA,E,2022,4,701
05,ANTIOQUIA,05353,HISPANIA,C,2022,4,1081
13,BOLIVAR,13744,SIMITÍ,C,2022,4,1576
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),C,2022,4,457
08,ATLANTICO,08001,BARRANQUILLA,C,2022,4,845768
70,SUCRE,70473,MORROA,S,2022,4,14558
47,MAGDALENA,47460,NUEVA GRANADA,E,2022,4,91
17,CALDAS,17867,VICTORIA,E,2022,4,166
05,ANTIOQUIA,05501,OLAYA,C,2022,4,307
08,ATLANTICO,08675,SANTA LUCÍA,S,2022,4,12540
68,SANTANDER,68547,PIEDECUESTA,S,2022,4,56485
52,NARINO,52520,FRANCISCO PIZARRO,C,2022,4,327
19,CAUCA,19022,ALMAGUER,C,2022,4,488
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,S,2022,4,5065
08,ATLANTICO,08141,CANDELARIA,S,2022,4,14778
73,TOLIMA,73671,SALDAÑA,E,2022,4,241
05,ANTIOQUIA,05697,EL SANTUARIO,E,2022,4,403
66,RISARALDA,66440,MARSELLA,S,2022,4,10947
70,SUCRE,70001,SINCELEJO,S,2022,4,228990
47,MAGDALENA,47570,PUEBLOVIEJO,S,2022,4,23598
15,BOYACA,15224,CUCAITA,C,2022,4,329
15,BOYACA,15839,TUTAZÁ,C,2022,4,98
68,SANTANDER,68370,JORDÁN,C,2022,4,85
52,NARINO,52427,MAGUI,S,2022,4,7796
76,VALLE,76020,ALCALÁ,S,2022,4,8497
13,BOLIVAR,13062,ARROYOHONDO,S,2022,4,7985
05,ANTIOQUIA,05854,VALDIVIA,C,2022,4,1281
05,ANTIOQUIA,05002,ABEJORRAL,E,2022,4,455
05,ANTIOQUIA,05101,CIUDAD BOLÍVAR,C,2022,4,7773
23,CORDOBA,23162,CERETÉ,E,2022,4,2219
73,TOLIMA,73408,LÉRIDA,E,2022,4,236
08,ATLANTICO,08078,BARANOA,C,2022,4,10184
15,BOYACA,15401,LA VICTORIA,C,2022,4,100
52,NARINO,52699,SANTACRUZ,S,2022,4,8030
70,SUCRE,70221,COVEÑAS,E,2022,4,78
18,CAQUETA,18094,BELÉN DE LOS ANDAQUÍES,C,2022,4,972
41,HUILA,41530,PALESTINA,C,2022,4,645
68,SANTANDER,68500,OIBA,E,2022,4,296
25,CUNDINAMARCA,25875,VILLETA,C,2022,4,20169
