Departamento,Código Dane departamento,Municipio,Código Dane municipio,Año,Hembras Cria Comercial Familiar,Hembras Reemplazo Comercial Familiar,Machos Reproductores Comercial Familiar,Porcinos Lactantes Comercial Familiar,Porcinos Precebo Comercial Familiar,Porcinos Levante Comercial Familiar,Porcinos Ceba Comercial Familiar,Total Predios Porcinos Comercial Familiar,Hembras Cria Comercial Industrial,Hembras Reemplazo Comercial Industrial,Machos Reproductores Comercial Industrial,Porcinos Lactantes Comercial Industrial,Porcinos Precebo Comercial Industrial,Porcinos Levante Comercial Industrial,Porcinos Ceba Comercial Industrial,Total Predios Porcinos Comercial Industrial,Hembras Cria Producción Tecnificada,Hembras Reemplazo Producción Tecnificada,Machos Reproductores Producción Tecnificada,Porcinos Lactantes Producción Tecnificada,Porcinos Precebo Producción Tecnificada,Porcinos Levante Producción Tecnificada,Porcinos Ceba Producción Tecnificada,Total Granjas Porcinas Tecnificadas,Hembras Cria Traspatio,Hembras Reemplazo Traspatio,Machos Reproductores Traspatio,Porcinos Lactantes Traspatio,Porcinos Precebo Traspatio,Porcinos Levante Traspatio,Porcinos Ceba Traspatio,Total Predios Traspatio
Huila,41,Palermo,41524,2021,86,10,18,41,142,357,0,21,106,11,6,100,200,555,0,5,0,0,0,0,0,0,0,0,11,0,5,0,18,78,13,15
Huila,41,Palestina,41530,2021,34,1,9,72,16,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,56,33,97,43,53
Huila,41,Pital,41548,2021,30,1,4,32,50,96,8,10,14,3,1,31,1,50,0,1,0,0,0,0,0,0,0,0,5,0,0,0,32,9,4,10
Huila,41,Pitalito,41551,2021,221,36,34,136,289,741,89,52,59,12,4,79,70,419,0,3,0,0,0,0,0,0,0,0,51,3,11,32,38,406,130,121
Huila,41,Rivera,41615,2021,83,11,8,38,134,223,92,21,141,30,14,110,192,398,36,7,0,0,0,0,0,0,0,0,12,1,0,0,23,125,16,31
Huila,41,Saladoblanco,41660,2021,18,0,4,34,18,0,0,3,11,0,1,9,13,10,0,1,0,0,0,0,0,0,0,0,7,0,1,20,24,30,9,17
Huila,41,San Agustín,41668,2021,69,25,14,102,186,146,6,21,10,5,1,7,4,2,0,1,0,0,0,0,0,0,0,0,19,8,3,26,135,245,68,115
Huila,41,Santa María,41676,2021,39,0,6,35,37,89,22,9,15,3,2,29,0,28,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,38,0,6
Huila,41,Suaza,41770,2021,52,3,8,143,268,115,9,15,12,2,1,0,322,16,0,2,0,0,0,0,0,0,0,0,20,5,5,12,69,71,30,27
Huila,41,Tarqui,41791,2021,39,13,7,56,116,114,0,13,39,10,3,100,0,100,0,1,0,0,0,0,0,0,0,0,37,20,3,72,73,60,14,32
Huila,41,Tesalia,41797,2021,20,1,2,20,24,36,0,5,142,46,11,65,129,437,0,5,0,0,0,0,0,0,0,0,19,2,0,9,103,3,10,12
Huila,41,Tello,41799,2021,16,4,2,6,33,56,39,5,28,2,3,4,37,32,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,2
Huila,41,Teruel,41801,2021,12,6,3,48,23,47,0,4,25,15,798,120,15,73,115,3,0,0,0,0,0,0,0,0,2,0,0,0,11,4,10,3
Huila,41,Timaná,41807,2021,91,11,4,48,166,255,52,29,24,2,3,24,23,20,0,2,0,0,0,0,0,0,0,0,70,9,0,16,53,303,83,83
Huila,41,Villavieja,41872,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,1,2,0,0,0,0,2,10,3
Huila,41,Yaguará,41885,2021,29,0,7,8,11,291,39,14,41,3,2,45,112,93,0,3,0,0,0,0,0,0,0,0,16,0,2,0,0,159,10,25
La Guajira,44,Riohacha,44001,2021,756,475,271,1787,780,1380,1816,236,132,52,29,130,102,352,137,12,0,0,0,0,0,0,0,0,975,1014,116,227,1642,1674,1596,274
La Guajira,44,Albania,44035,2021,296,183,88,142,304,1303,608,100,28,18,8,30,55,48,20,3,0,0,0,0,0,0,0,0,377,345,109,191,317,488,423,205
La Guajira,44,Barrancas,44078,2021,238,102,87,380,299,833,674,102,23,0,5,0,46,0,106,2,0,0,0,0,0,0,0,0,441,457,46,386,383,437,432,167
La Guajira,44,Dibulla,44090,2021,131,44,73,188,22,1129,270,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,217,86,153,148,223,233,177
La Guajira,44,Distracción,44098,2021,178,9,37,57,527,216,180,54,72,0,9,45,67,131,0,4,0,0,0,0,0,0,0,0,217,236,62,119,279,292,329,127
La Guajira,44,El Molino,44110,2021,14,11,7,0,46,21,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,15,41,66,61,80,66
La Guajira,44,Fonseca,44279,2021,195,61,58,231,169,389,333,63,31,7,2,16,0,32,0,2,0,0,0,0,0,0,0,0,262,428,79,162,483,475,498,258
La Guajira,44,Hato Nuevo,44378,2021,449,274,130,121,792,1457,306,96,11,5,4,3,29,0,30,1,0,0,0,0,0,0,0,0,181,174,50,144,288,316,267,90
La Guajira,44,La Jagua del Pilar,44420,2021,110,13,27,44,84,405,311,31,57,15,11,99,52,206,45,5,0,0,0,0,0,0,0,0,164,196,75,249,223,204,238,104
La Guajira,44,Maicao,44430,2021,547,233,163,536,92,1343,722,142,100,56,10,92,19,177,130,7,0,0,0,0,0,0,0,0,1127,1177,120,635,1272,1304,1377,463
La Guajira,44,Manaure,44560,2021,130,48,66,192,78,130,93,13,11,1,1,34,0,20,0,1,0,0,0,0,0,0,0,0,175,175,75,148,58,100,98,70
La Guajira,44,San Juan del Cesar,44650,2021,331,38,67,272,1026,441,260,85,247,13,31,358,232,199,210,9,0,0,0,0,0,0,0,0,387,383,94,264,344,421,410,206
La Guajira,44,Uribia,44847,2021,136,58,74,243,62,106,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,121,74,164,144,148,163,125
La Guajira,44,Urumita,44855,2021,69,29,19,89,154,84,62,19,27,6,6,18,34,0,47,1,0,0,0,0,0,0,0,0,83,119,79,136,124,138,163,116
La Guajira,44,Villanueva,44874,2021,249,153,70,111,500,365,415,59,125,89,16,76,136,114,176,7,0,0,0,0,0,0,0,0,222,262,95,412,472,488,477,181
Magdalena,47,Santa Marta,47001,2021,400,169,108,315,1937,374,1078,131,406,125,45,383,888,734,703,24,683,57,10,1099,2701,0,4943,3,56,20,12,2,421,24,71,64
Magdalena,47,Algarrobo,47030,2021,495,286,127,309,1379,419,1335,141,142,78,30,170,323,14,494,13,0,0,0,0,0,0,0,0,104,40,23,0,203,127,428,93
Magdalena,47,Aracataca,47053,2021,340,110,115,337,1385,89,889,126,47,2,5,48,80,0,53,3,0,0,0,0,0,0,0,0,138,21,35,17,532,81,317,138
Magdalena,47,Ariguaní (El Difícil),47058,2021,462,232,119,637,1618,717,1313,162,90,43,16,100,187,20,58,8,0,0,0,0,0,0,0,0,161,106,36,92,631,151,446,218
Magdalena,47,Cerro de San Antonio,47161,2021,190,31,23,84,19,253,579,61,15,0,4,0,0,0,25,1,0,0,0,0,0,0,0,0,349,40,21,51,47,643,1344,367
Magdalena,47,Chibolo,47170,2021,453,25,56,309,1488,639,712,160,10,0,0,10,22,25,0,1,0,0,0,0,0,0,0,0,253,23,35,57,733,705,599,293
Magdalena,47,Ciénaga,47189,2021,335,161,93,551,1698,999,1064,134,100,53,13,232,422,65,260,6,0,0,0,0,0,0,0,0,74,7,21,0,290,117,86,70
Magdalena,47,Concordia,47205,2021,85,2,16,16,21,377,152,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,31,42,0,936,1240,462
Magdalena,47,El Banco,47245,2021,501,278,115,260,998,598,782,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,398,132,138,1087,1761,1840,1196
Magdalena,47,El Piñón,47258,2021,221,53,44,51,427,836,554,96,20,12,3,10,57,20,30,2,0,0,0,0,0,0,0,0,218,12,27,45,434,804,702,330
Magdalena,47,El Retén,47268,2021,421,216,57,838,624,816,956,139,10,20,1,34,1,20,0,1,0,0,0,0,0,0,0,0,105,3,16,14,108,266,357,98
Magdalena,47,Fundación,47288,2021,328,123,84,261,1190,653,623,116,59,24,9,81,93,154,134,5,0,0,0,0,0,0,0,0,102,3,28,5,404,288,165,126
Magdalena,47,Guamal,47318,2021,559,178,94,229,1761,960,751,189,10,2,2,0,11,35,0,1,0,0,0,0,0,0,0,0,543,168,50,32,1478,1696,1082,690
Magdalena,47,Nueva Granada,47460,2021,653,140,153,841,2253,1122,1020,224,104,29,17,150,214,106,16,9,0,0,0,0,0,0,0,0,221,80,43,163,663,623,427,323
Magdalena,47,Pedraza,47541,2021,102,4,10,41,61,273,289,44,10,5,1,12,30,0,0,1,0,0,0,0,0,0,0,0,250,11,22,21,37,1202,990,430
Magdalena,47,Pijiño del Carmen,47545,2021,599,73,124,553,2074,890,1312,214,64,6,9,23,167,32,158,6,0,0,0,0,0,0,0,0,497,91,79,166,1828,1143,1626,734
Magdalena,47,Pivijay,47551,2021,520,343,69,491,1133,686,1133,155,130,43,13,98,300,81,625,9,0,0,0,0,0,0,0,0,236,80,21,47,236,738,1083,418
Magdalena,47,Plato,47555,2021,909,136,175,962,2860,1527,1340,288,221,29,25,226,338,132,268,17,0,0,0,0,0,0,0,0,367,64,64,79,1207,756,777,408
Magdalena,47,Puebloviejo,47570,2021,306,79,125,743,1282,33,401,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,23,32,574,42,81,109
Magdalena,47,Remolino,47605,2021,422,105,58,586,1590,564,568,110,89,42,4,119,302,41,554,8,0,0,0,0,0,0,0,0,119,11,6,21,818,112,147,224
Magdalena,47,Sabanas de San Ángel,47660,2021,483,92,84,388,2090,736,559,172,58,12,12,69,163,100,50,5,0,0,0,0,0,0,0,0,268,57,36,45,1072,501,413,300
Magdalena,47,Salamina,47675,2021,274,69,38,269,218,513,810,83,79,38,11,79,110,35,207,7,0,0,0,0,0,0,0,0,220,47,16,70,74,488,1105,366
Magdalena,47,San Sebastián de Buenavista,47692,2021,736,80,84,498,2733,654,1061,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,254,52,120,2692,899,971,805
Magdalena,47,San Zenón,47703,2021,152,146,34,301,673,246,1110,119,10,0,0,10,0,0,10,1,0,0,0,0,0,0,0,0,320,379,30,155,1564,804,2850,943
Magdalena,47,Santa Ana,47707,2021,494,154,99,562,1708,783,1318,201,42,30,2,19,61,0,40,1,0,0,0,0,0,0,0,0,360,173,90,144,1103,1058,1244,651
Magdalena,47,Santa Bárbara de Pinto,47720,2021,411,189,94,841,2049,204,748,171,11,5,3,23,32,0,16,1,0,0,0,0,0,0,0,0,317,191,76,110,1841,303,723,484
Magdalena,47,Sitionuevo,47745,2021,352,43,117,610,968,502,713,114,159,7,22,166,58,221,153,8,0,0,0,0,350,0,1100,2,158,30,54,46,368,298,459,201
Magdalena,47,Tenerife,47798,2021,494,165,166,537,1461,660,851,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,63,90,9,640,506,584,237
Magdalena,47,Zapayán,47960,2021,301,15,51,205,829,1250,366,133,17,0,1,10,30,0,0,1,0,0,0,0,0,0,0,0,202,25,10,39,779,1093,403,316
Magdalena,47,Zona Bananera,47980,2021,360,301,98,608,1175,379,391,92,251,269,54,314,470,118,347,16,0,0,0,0,0,0,0,0,76,26,31,12,364,116,113,85
Meta,50,Villavicencio,50001,2021,78,1,10,33,172,120,2,16,155,35,75,123,429,602,0,8,0,0,0,0,0,0,0,0,10,0,0,0,69,4,37,23
Meta,50,Acacías,50006,2021,6,2,4,0,24,59,0,3,135,28,4,139,360,500,0,3,0,0,0,0,0,0,0,0,2,0,1,0,10,0,6,2
Meta,50,Barranca de Upía,50110,2021,9,0,0,1,0,85,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,6
Meta,50,Cabuyaro,50124,2021,0,0,0,0,0,0,0,0,49,5,3,9,37,157,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,13,0,2
Meta,50,Castilla la Nueva,50150,2021,10,0,3,20,14,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,59,0,7
Meta,50,Cubarral,50223,2021,2,3,1,0,25,18,0,1,12,18,2,28,40,87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,6,0,1
Meta,50,Cumaral,50226,2021,26,4,7,60,35,118,114,10,10,0,2,0,0,32,0,1,1260,370,13,1650,6438,1712,0,2,14,3,0,10,7,87,51,19
Meta,50,El Calvario,50245,2021,6,1,1,7,4,8,4,1,20,1,2,27,10,20,12,1,0,0,0,0,0,0,0,0,9,2,1,9,3,4,3,29
Meta,50,El Castillo,50251,2021,19,7,4,30,48,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,4
Meta,50,El Dorado,50270,2021,14,12,3,35,66,93,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta,50,Fuente de Oro,50287,2021,5,0,1,3,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,6,17,6,4
Meta,50,Granada,50313,2021,47,10,9,92,238,401,126,20,127,19,16,248,168,426,0,6,250,0,3,300,1000,600,0,1,6,4,1,10,20,33,31,8
Meta,50,Guamal,50318,2021,58,5,8,26,22,237,21,12,174,7,17,303,347,489,0,7,106,0,4,118,102,651,0,1,5,3,3,0,0,54,23,12
Meta,50,Mapiripán,50325,2021,18,1,4,24,11,26,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,5,55,15,16,14,130
Meta,50,Mesetas,50330,2021,53,7,14,49,40,191,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,22,70,52,23
Meta,50,La Macarena,50350,2021,4,0,1,7,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta,50,Uribe,50370,2021,16,6,6,30,8,79,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
Meta,50,Lejanías,50400,2021,18,0,3,9,15,65,67,4,11,0,1,0,38,44,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,10,15,6
Meta,50,Puerto Concordia,50450,2021,21,2,5,37,15,45,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,3,33,10,10,7,53
Meta,50,Puerto Gaitán,50568,2021,93,34,24,120,165,172,25,22,24,7,3,35,34,549,0,3,0,0,0,0,0,0,0,0,14,14,11,12,8,122,5,30
Meta,50,Puerto López,50573,2021,66,16,16,143,103,165,18,16,169,37,9,212,260,353,0,5,20539,3422,118,40793,78339,1236,0,3,35,10,19,22,23,133,28,45
Meta,50,Puerto Lleras,50577,2021,58,14,14,50,68,175,42,16,10,0,1,0,29,90,0,1,0,0,0,0,0,0,0,0,25,0,7,10,34,83,46,29
Meta,50,Puerto Rico,50590,2021,26,2,5,78,33,72,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,4,49,11,14,15,36
Meta,50,Restrepo,50606,2021,35,2,5,45,17,161,182,13,100,9,13,105,113,468,0,6,0,0,0,0,0,0,0,0,11,4,0,12,14,110,31,22
Meta,50,San Carlos de Guaroa,50680,2021,9,0,1,0,0,52,0,1,0,0,0,0,0,0,0,0,216,72,7,479,1495,342,0,1,0,0,0,0,0,0,0,0
Meta,50,San Juan de Arama,50683,2021,8,7,2,0,13,14,0,2,12,5,2,30,2,7,0,1,77,17,3,140,241,545,0,1,3,2,2,0,0,15,23,9
Meta,50,San Juanito,50686,2021,12,2,2,65,27,68,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,17,5,5,4,24
Meta,50,San Martín,50689,2021,99,17,18,35,28,372,289,21,109,29,11,149,119,235,20,7,276,0,5,465,869,1530,0,1,27,1,2,9,0,66,103,18
Meta,50,Vistahermosa,50711,2021,32,1,7,55,66,132,0,8,10,6,1,57,9,9,0,1,0,0,0,0,0,0,0,0,6,16,2,12,8,44,0,6
Nariño,52,Pasto,52001,2021,300,57,53,355,197,666,714,99,169,28,20,402,154,228,601,12,256,24,3,382,351,0,1369,1,217,36,37,67,317,779,355,252
Nariño,52,Albán (San José),52019,2021,16,0,4,33,50,70,127,12,87,10,8,91,78,198,0,2,0,0,0,0,0,0,0,0,6,0,2,0,57,20,54,25
Nariño,52,Aldana,52022,2021,11,0,1,13,0,24,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,146,90,38
Nariño,52,Ancuyá,52036,2021,42,16,9,94,14,77,104,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,8,26,13,124,80,41
Nariño,52,Arboleda (Berruecos),52051,2021,57,7,11,94,8,113,132,17,30,7,3,79,0,130,0,2,0,0,0,0,0,0,0,0,10,2,5,17,0,124,76,47
Nariño,52,Barbacoas,52079,2021,16,0,1,0,3,100,0,6,0,0,0,0,0,0,151,1,0,0,0,0,0,0,0,0,4,0,0,0,8,87,7,16
Nariño,52,Belén,52083,2021,9,0,1,0,14,21,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,12,4,13,10
Nariño,52,Buesaco,52110,2021,32,1,6,47,48,71,7,8,131,33,7,187,177,0,168,4,0,0,0,0,0,0,0,0,32,4,6,7,117,160,88,97
Nariño,52,Colón (Génova),52203,2021,53,4,6,86,80,101,124,17,21,0,3,57,0,47,0,2,0,0,0,0,0,0,0,0,17,2,2,10,26,142,37,57
Nariño,52,Consacá,52207,2021,115,28,10,185,222,246,188,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,3,13,71,183,108,53
Nariño,52,Contadero,52210,2021,42,18,8,78,0,216,55,15,12,0,1,20,0,50,0,1,0,0,0,0,0,0,0,0,38,5,4,6,0,244,134,61
Nariño,52,Córdoba,52215,2021,68,12,5,132,0,179,69,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,27,7,31,4,537,220,123
Nariño,52,Cuaspud (Carlosama),52224,2021,18,0,1,20,30,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,13,199,152,62,78
Nariño,52,Cumbal,52227,2021,16,0,1,6,46,30,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,8,2,30,271,143,226,143
Nariño,52,Cumbitara,52233,2021,18,29,7,59,181,111,63,16,0,0,0,0,40,100,60,1,0,0,0,0,0,0,0,0,2,3,2,0,66,1,42,13
Nariño,52,Chachagüí,52240,2021,37,13,7,39,112,84,26,10,33,13,6,43,20,57,0,3,0,0,0,0,0,0,0,0,3,2,2,0,10,17,27,9
Nariño,52,El Charco,52250,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,10
Nariño,52,El Peñol,52254,2021,70,19,8,114,19,167,132,22,24,8,2,64,0,58,0,2,0,0,0,0,0,0,0,0,20,1,0,8,0,81,102,23
Nariño,52,El Rosario,52256,2021,27,1,4,24,59,39,4,6,50,16,5,59,79,40,90,2,0,0,0,0,0,0,0,0,2,0,1,0,21,14,29,11
Nariño,52,El Tablón,52258,2021,48,10,12,90,110,24,33,14,7,0,1,0,3,0,150,1,0,0,0,0,0,0,0,0,26,4,9,16,66,104,76,62
Nariño,52,El Tambo,52260,2021,185,17,26,363,50,474,533,53,69,17,10,122,50,118,3,4,0,0,0,0,0,0,0,0,48,13,5,28,15,446,257,117
Nariño,52,Funes,52287,2021,8,0,1,7,6,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,45,8,8,11,1,220,130,54
Nariño,52,Guachucal,52317,2021,82,13,4,2,60,53,155,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,11,4,8,38,319,224,98
Nariño,52,Guaitarilla,52320,2021,63,2,10,64,29,142,117,22,35,0,3,30,30,70,41,2,0,0,0,0,0,0,0,0,69,5,4,23,60,185,255,95
Nariño,52,Gualmatán,52323,2021,11,4,1,8,0,41,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,70,56,21
Nariño,52,Iles,52352,2021,40,2,6,33,18,152,37,15,11,0,1,0,0,16,0,1,0,0,0,0,0,0,0,0,65,6,8,9,0,248,197,65
Nariño,52,Imués,52354,2021,26,12,11,25,16,56,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,2,10,0,214,123,75
Nariño,52,Ipiales,52356,2021,326,20,52,411,176,1046,331,98,59,4,4,20,56,65,2,5,0,0,0,0,0,0,0,0,193,29,20,93,298,961,289,222
Nariño,52,La Cruz,52378,2021,24,6,7,71,52,28,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,6,27,118,65,54
Nariño,52,La Florida,52381,2021,158,65,12,302,41,334,175,48,73,11,7,153,44,227,36,5,0,0,0,0,0,1200,0,1,116,78,8,133,23,133,180,130
Nariño,52,La Llanada,52385,2021,15,1,3,13,37,60,46,6,10,0,1,12,25,0,8,1,0,0,0,0,0,0,0,0,17,1,5,9,64,46,35,29
Nariño,52,La Tola,52390,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,11
Nariño,52,La Unión,52399,2021,90,12,20,243,0,218,214,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,6,1,0,100,130,42
Nariño,52,Leiva,52405,2021,18,2,3,22,60,15,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,13,40,44,85,37
Nariño,52,Linares,52411,2021,152,22,15,176,20,242,490,47,221,13,15,213,218,317,561,11,0,0,0,0,0,0,0,0,9,13,0,0,0,86,143,27
Nariño,52,Los Andes (Sotomayor),52418,2021,58,5,11,90,151,123,136,18,31,6,6,65,39,10,0,2,0,0,0,0,0,0,0,0,14,1,3,0,23,77,74,27
Nariño,52,Magüí (Payán),52427,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10
Nariño,52,Mallama (Piedrancha),52435,2021,69,6,5,103,55,252,206,32,34,14,5,48,38,163,0,4,0,0,0,0,0,0,0,0,34,8,4,9,33,144,218,70
Nariño,52,Mosquera,52473,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,11
Nariño,52,Nariño,52480,2021,75,36,13,103,49,460,334,21,24,5,2,30,10,229,39,3,0,0,0,0,0,0,0,0,11,0,0,0,0,81,24,21
Nariño,52,Olaya Herrera (Bocas de Satinga),52490,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,11
Nariño,52,Ospina,52506,2021,53,0,2,108,2,182,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,29,4,36,0,570,294,129
Nariño,52,Francisco Pizarro (Salahonda),52520,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,12
Nariño,52,Policarpa,52540,2021,60,9,11,18,125,260,136,25,12,4,2,0,0,35,0,1,0,0,0,0,0,0,0,0,12,11,3,0,19,37,36,18
Nariño,52,Potosí,52560,2021,14,2,4,32,0,46,40,5,12,0,0,40,0,0,71,1,0,0,0,0,0,0,0,0,27,5,2,0,0,154,76,38
Nariño,52,Providencia,52565,2021,2,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,0,123,8,5,29
Nariño,52,Puerres,52573,2021,13,2,2,60,0,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,1,7,0,112,76,32
Nariño,52,Pupiales,52585,2021,231,39,19,38,136,512,215,59,155,20,16,12,176,190,59,8,0,0,0,0,0,0,0,0,41,18,4,0,19,248,110,50
Nariño,52,Ricaurte,52612,2021,84,8,6,79,113,322,179,29,111,2,6,272,158,221,23,5,0,0,0,0,0,0,0,0,13,2,1,0,11,184,87,44
Nariño,52,Roberto Payán (San José),52621,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,15
Nariño,52,Samaniego,52678,2021,11,3,3,0,221,0,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,207,2,14,39
Nariño,52,Sandoná,52683,2021,210,34,21,269,389,473,163,58,61,0,7,76,146,6,17,4,0,0,0,0,0,0,0,0,27,0,1,21,46,179,39,40
Nariño,52,San Bernardo,52685,2021,24,10,6,62,99,62,0,6,13,5,2,15,19,0,19,1,0,0,0,0,0,0,0,0,12,0,5,0,47,44,12,21
Nariño,52,San Lorenzo,52687,2021,74,12,22,154,0,197,125,23,96,0,5,80,0,80,0,1,0,0,0,0,0,0,0,0,31,8,7,18,0,211,133,58
Nariño,52,San Pablo,52693,2021,29,7,5,64,22,39,45,9,12,0,2,50,0,5,0,1,0,0,0,0,0,0,0,0,13,8,3,9,48,82,39,28
Nariño,52,San Pedro de Cartago (Cartago),52694,2021,5,0,1,22,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,7,9,31,21,18
Nariño,52,Santa Bárbara (Iscuandé),52696,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,8
Nariño,52,Santa Cruz (Guachavés),52699,2021,5,16,1,0,117,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,137,5,0,32
Nariño,52,Sapuyes,52720,2021,54,0,5,22,187,134,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,6,23,283,178,100,107
Nariño,52,Taminango,52786,2021,50,2,7,54,153,68,4,11,24,4,3,54,23,38,0,2,0,0,0,0,0,0,0,0,8,0,2,3,67,100,24,26
Nariño,52,Tangua,52788,2021,41,0,9,66,98,33,38,14,12,4,2,0,34,4,0,1,0,0,0,0,0,0,0,0,67,4,17,38,251,134,45,111
Nariño,52,Tumaco,52835,2021,212,61,57,180,958,312,114,59,115,9,17,63,419,283,91,6,0,0,0,0,0,0,0,0,34,8,9,9,156,85,36,41
Nariño,52,Túquerres,52838,2021,119,7,13,103,20,334,115,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,14,10,23,245,601,300,187
Nariño,52,Yacuanquer,52885,2021,46,7,5,103,56,176,10,16,26,12,3,56,35,186,0,3,359,89,9,705,1000,690,1000,3,32,2,3,25,91,114,18,43
Norte de Santander,54,Cúcuta,54001,2021,741,163,167,891,2402,806,1127,191,773,144,102,1086,1893,634,1844,46,0,0,0,0,0,0,0,0,803,179,89,2499,1964,1785,1607,531
Norte de Santander,54,Ábrego,54003,2021,143,34,31,323,506,267,176,53,134,14,17,233,162,405,121,8,0,0,0,0,0,0,0,0,228,51,25,710,558,507,456,1154
Norte de Santander,54,Arboledas,54051,2021,58,12,19,57,177,58,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,4,109,86,78,70,123
Norte de Santander,54,Bochalema,54099,2021,59,1,12,56,187,106,99,15,42,2,7,70,37,44,40,3,0,0,0,0,0,0,0,0,38,8,4,117,92,84,76,36
